model_id,model_name,paper_label,input_path,backbone,fusion_type,training_mode,scheme,method,coherence,gap_deg,snr_db,split,bucket_labels,dataset_cache_status,dataset_path,rmse_deg,avg_runtime_sec,realized_mean_gap_deg,realized_median_gap_deg,realized_min_gap_deg,realized_max_gap_deg
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_coh_g1_s1,esprit,coherent,1.0,1.0,in_domain_anchor,in_domain_anchor,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap1_snr1_45k,1.4384293444698049,0.013845855011080857,1.0,1.0,0.9999999999999982,1.0000000000000027
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_coh_g1_s5,esprit,coherent,1.0,5.0,coherent_ood,coherent_ood,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap1_snr5_45k,0.9561210008674362,0.013848493721834125,1.0,1.0,0.9999999999999982,1.0000000000000027
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_coh_g1_s10,esprit,coherent,1.0,10.0,coherent_ood,coherent_ood,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap1_snr10_45k,0.9706654562751381,0.013713142767050563,1.0,1.0,0.9999999999999982,1.0000000000000027
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_coh_g1_s15,esprit,coherent,1.0,15.0,coherent_ood,coherent_ood,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap1_snr15_45k,0.9569053139244473,0.013881972488947212,1.0,1.0,0.9999999999999982,1.0000000000000027
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_coh_g2_s1,esprit,coherent,2.0,1.0,coherent_ood,coherent_ood|coherent_2deg_boundary,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap2_snr1_45k,6.735101156929075,0.01375432480017965,2.0,2.0,1.9999999999999964,2.0000000000000027
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_coh_g2_s5,esprit,coherent,2.0,5.0,coherent_ood,coherent_ood|coherent_2deg_boundary,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap2_snr5_45k,6.034924949830642,0.013721681833228408,2.0,2.0,1.9999999999999964,2.0000000000000027
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_coh_g2_s10,esprit,coherent,2.0,10.0,coherent_ood,coherent_ood|coherent_2deg_boundary,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap2_snr10_45k,5.9195196451820715,0.013712092800111148,2.0,2.0,1.9999999999999964,2.0000000000000027
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_coh_g2_s15,esprit,coherent,2.0,15.0,coherent_ood,coherent_ood|coherent_2deg_boundary,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap2_snr15_45k,5.766188311434408,0.013754516800024754,2.0,2.0,1.9999999999999964,2.0000000000000027
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_coh_g3_s1,esprit,coherent,3.0,1.0,coherent_ood,coherent_ood,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap3_snr1_45k,2.0319075220987726,0.013737268988741561,3.0,3.0,2.9999999999999964,3.0000000000000027
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_coh_g3_s5,esprit,coherent,3.0,5.0,coherent_ood,coherent_ood,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap3_snr5_45k,1.4193227919293878,0.013806896744599928,3.0,3.0,2.9999999999999964,3.0000000000000027
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_coh_g3_s10,esprit,coherent,3.0,10.0,coherent_ood,coherent_ood,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap3_snr10_45k,1.3757582703632287,0.013909023166582402,3.0,3.0,2.9999999999999964,3.0000000000000027
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_coh_g3_s15,esprit,coherent,3.0,15.0,coherent_ood,coherent_ood,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap3_snr15_45k,1.3616129746495704,0.013827697933787325,3.0,3.0,2.9999999999999964,3.0000000000000027
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_coh_g4_s1,esprit,coherent,4.0,1.0,coherent_ood,coherent_ood,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap4_snr1_45k,1.5670871978277352,0.013857970254974336,4.0,4.0,3.9999999999999982,4.0000000000000036
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_coh_g4_s5,esprit,coherent,4.0,5.0,coherent_ood,coherent_ood,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap4_snr5_45k,1.383516965143134,0.01390711552226114,4.0,4.0,3.9999999999999982,4.0000000000000036
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_coh_g4_s10,esprit,coherent,4.0,10.0,coherent_ood,coherent_ood,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap4_snr10_45k,1.3628018581069548,0.013791442877412515,4.0,4.0,3.9999999999999982,4.0000000000000036
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_coh_g4_s15,esprit,coherent,4.0,15.0,coherent_ood,coherent_ood,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap4_snr15_45k,1.3760012854198436,0.013812698233264706,4.0,4.0,3.9999999999999982,4.0000000000000036
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_coh_g5_s1,esprit,coherent,5.0,1.0,coherent_ood,coherent_ood,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap5_snr1_45k,2.2522665098134427,0.01415401905619203,5.0,5.0,4.999999999999998,5.000000000000003
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_coh_g5_s5,esprit,coherent,5.0,5.0,coherent_ood,coherent_ood,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap5_snr5_45k,2.0192764552508393,0.0144412754556591,5.0,5.0,4.999999999999998,5.000000000000003
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_coh_g5_s10,esprit,coherent,5.0,10.0,coherent_ood,coherent_ood,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap5_snr10_45k,2.022440518658671,0.014271713844073625,5.0,5.0,4.999999999999998,5.000000000000003
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_coh_g5_s15,esprit,coherent,5.0,15.0,coherent_ood,coherent_ood,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap5_snr15_45k,2.0375173775630073,0.01390528857773946,5.0,5.0,4.999999999999998,5.000000000000003
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_coh_randomgap_s1,esprit,coherent,,1.0,coherent_random_gap,coherent_random_gap,loaded,D:\workspace1\SubspaceNet\data\datasets\p7h_c_rg_s1,6.606675345896127,0.014685510055660012,10.599954444444444,9.34,0.9999999999999982,29.739999999999995
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_coh_randomgap_s5,esprit,coherent,,5.0,coherent_random_gap,coherent_random_gap,loaded,D:\workspace1\SubspaceNet\data\datasets\p7h_c_rg_s5,6.523111078778303,0.014722874577791017,10.708827777777776,9.59,0.9999999999999991,29.69
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_coh_randomgap_s10,esprit,coherent,,10.0,coherent_random_gap,coherent_random_gap,loaded,D:\workspace1\SubspaceNet\data\datasets\p7h_c_rg_s10,6.501032081249879,0.014662961833256606,10.566738888888889,9.31,0.9999999999999991,29.79
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_coh_randomgap_s15,esprit,coherent,,15.0,coherent_random_gap,coherent_random_gap,loaded,D:\workspace1\SubspaceNet\data\datasets\p7h_c_rg_s15,6.566874566625336,0.014597062133084465,10.765331111111111,9.649999999999999,0.9999999999999991,29.83
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_noncoh_g1_s1,esprit,non-coherent,1.0,1.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap1_snr1_45k,1.273642702484124,0.013875438100005138,1.0,1.0,0.9999999999999982,1.0000000000000027
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_noncoh_g1_s5,esprit,non-coherent,1.0,5.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap1_snr5_45k,0.8071246147246383,0.01396100090024346,1.0,1.0,0.9999999999999982,1.0000000000000027
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_noncoh_g1_s10,esprit,non-coherent,1.0,10.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap1_snr10_45k,0.804325380200785,0.013929801977647004,1.0,1.0,0.9999999999999982,1.0000000000000027
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_noncoh_g1_s15,esprit,non-coherent,1.0,15.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap1_snr15_45k,0.8156384212166253,0.013797283966779813,1.0,1.0,0.9999999999999982,1.0000000000000027
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_noncoh_g2_s1,esprit,non-coherent,2.0,1.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap2_snr1_45k,1.3171812028128322,0.013944733155425638,2.0,2.0,1.9999999999999964,2.0000000000000027
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_noncoh_g2_s5,esprit,non-coherent,2.0,5.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap2_snr5_45k,0.9072621722955931,0.014431290555124482,2.0,2.0,1.9999999999999964,2.0000000000000027
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_noncoh_g2_s10,esprit,non-coherent,2.0,10.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap2_snr10_45k,0.9079063686793567,0.014479793033756625,2.0,2.0,1.9999999999999964,2.0000000000000027
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_noncoh_g2_s15,esprit,non-coherent,2.0,15.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap2_snr15_45k,0.9025083418129559,0.014308260033146426,2.0,2.0,1.9999999999999964,2.0000000000000027
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_noncoh_g3_s1,esprit,non-coherent,3.0,1.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap3_snr1_45k,1.636306555187974,0.014568639711269902,3.0,3.0,2.9999999999999964,3.0000000000000027
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_noncoh_g3_s5,esprit,non-coherent,3.0,5.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap3_snr5_45k,1.2260005813246175,0.014501762666720121,3.0,3.0,2.9999999999999964,3.0000000000000027
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_noncoh_g3_s10,esprit,non-coherent,3.0,10.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap3_snr10_45k,1.2286322469854842,0.014366634699962258,3.0,3.0,2.9999999999999964,3.0000000000000027
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_noncoh_g3_s15,esprit,non-coherent,3.0,15.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap3_snr15_45k,1.2418382217425032,0.014214816055066573,3.0,3.0,2.9999999999999964,3.0000000000000027
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_noncoh_g4_s1,esprit,non-coherent,4.0,1.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap4_snr1_45k,2.028924209281746,0.014653937377779383,4.0,4.0,3.9999999999999982,4.0000000000000036
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_noncoh_g4_s5,esprit,non-coherent,4.0,5.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap4_snr5_45k,1.6091530143121375,0.014622489644893601,4.0,4.0,3.9999999999999982,4.0000000000000036
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_noncoh_g4_s10,esprit,non-coherent,4.0,10.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap4_snr10_45k,1.6164775979227184,0.014402884121958373,4.0,4.0,3.9999999999999982,4.0000000000000036
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_noncoh_g4_s15,esprit,non-coherent,4.0,15.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap4_snr15_45k,1.6151174067462153,0.014360791155693328,4.0,4.0,3.9999999999999982,4.0000000000000036
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_noncoh_g5_s1,esprit,non-coherent,5.0,1.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap5_snr1_45k,2.4218160700022677,0.014496503199799917,5.0,5.0,4.999999999999998,5.000000000000003
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_noncoh_g5_s5,esprit,non-coherent,5.0,5.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap5_snr5_45k,2.081586754861751,0.014669698544823202,5.0,5.0,4.999999999999998,5.000000000000003
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_noncoh_g5_s10,esprit,non-coherent,5.0,10.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap5_snr10_45k,2.08695106977026,0.014451244299720403,5.0,5.0,4.999999999999998,5.000000000000003
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_noncoh_g5_s15,esprit,non-coherent,5.0,15.0,noncoherent_transfer,noncoherent_transfer,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_noncoherent_gap5_snr15_45k,2.0918913825763625,0.014503378910639892,5.0,5.0,4.999999999999998,5.000000000000003
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_noncoh_randomgap_s1,esprit,non-coherent,,1.0,noncoherent_random_gap,noncoherent_random_gap,loaded,D:\workspace1\SubspaceNet\data\datasets\p7h_n_rg_s1,5.31354961735189,0.014373900711316511,10.62169777777778,9.355,1.0,29.89
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_noncoh_randomgap_s5,esprit,non-coherent,,5.0,noncoherent_random_gap,noncoherent_random_gap,loaded,D:\workspace1\SubspaceNet\data\datasets\p7h_n_rg_s5,5.141113330978994,0.014227824722093323,10.75830888888889,9.600000000000001,1.0,29.64
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_noncoh_randomgap_s10,esprit,non-coherent,,10.0,noncoherent_random_gap,noncoherent_random_gap,loaded,D:\workspace1\SubspaceNet\data\datasets\p7h_n_rg_s10,5.07682533017876,0.014209700477639368,10.637004444444445,9.5,1.0,29.509999999999998
C,Model C,single-row no-SS 2x2,single-row linear-array covariance,2x2,none,from scratch,phase7j_modelc_noncoh_randomgap_s15,esprit,non-coherent,,15.0,noncoherent_random_gap,noncoherent_random_gap,loaded,D:\workspace1\SubspaceNet\data\datasets\p7h_n_rg_s15,5.114316923437393,0.014255167044666854,10.66341,9.47,0.9999999999999991,29.69
A,Model A,SS(3/3) -> LRMC -> SubspaceNet(2x2),SS(3/3) -> LRMC virtual ULA,2x2,none,from scratch,phase7j_modela_coh_g1_s1,esprit,coherent,1.0,1.0,in_domain_anchor,in_domain_anchor,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap1_snr1_45k,0.9062344149001699,0.00699563010006548,1.0,1.0,0.9999999999999982,1.0000000000000027
A,Model A,SS(3/3) -> LRMC -> SubspaceNet(2x2),SS(3/3) -> LRMC virtual ULA,2x2,none,from scratch,phase7j_modela_coh_g1_s5,esprit,coherent,1.0,5.0,coherent_ood,coherent_ood,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap1_snr5_45k,0.5683854655783438,0.006996220988674193,1.0,1.0,0.9999999999999982,1.0000000000000027
A,Model A,SS(3/3) -> LRMC -> SubspaceNet(2x2),SS(3/3) -> LRMC virtual ULA,2x2,none,from scratch,phase7j_modela_coh_g1_s10,esprit,coherent,1.0,10.0,coherent_ood,coherent_ood,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap1_snr10_45k,0.5775224454453336,0.006899699289267624,1.0,1.0,0.9999999999999982,1.0000000000000027
A,Model A,SS(3/3) -> LRMC -> SubspaceNet(2x2),SS(3/3) -> LRMC virtual ULA,2x2,none,from scratch,phase7j_modela_coh_g1_s15,esprit,coherent,1.0,15.0,coherent_ood,coherent_ood,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap1_snr15_45k,0.5656612236258608,0.006945956511371251,1.0,1.0,0.9999999999999982,1.0000000000000027
A,Model A,SS(3/3) -> LRMC -> SubspaceNet(2x2),SS(3/3) -> LRMC virtual ULA,2x2,none,from scratch,phase7j_modela_coh_g2_s1,esprit,coherent,2.0,1.0,coherent_ood,coherent_ood|coherent_2deg_boundary,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap2_snr1_45k,1.9550124276093006,0.006949051644096875,2.0,2.0,1.9999999999999964,2.0000000000000027
A,Model A,SS(3/3) -> LRMC -> SubspaceNet(2x2),SS(3/3) -> LRMC virtual ULA,2x2,none,from scratch,phase7j_modela_coh_g2_s5,esprit,coherent,2.0,5.0,coherent_ood,coherent_ood|coherent_2deg_boundary,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap2_snr5_45k,1.7184977824749534,0.0069052985671247975,2.0,2.0,1.9999999999999964,2.0000000000000027
A,Model A,SS(3/3) -> LRMC -> SubspaceNet(2x2),SS(3/3) -> LRMC virtual ULA,2x2,none,from scratch,phase7j_modela_coh_g2_s10,esprit,coherent,2.0,10.0,coherent_ood,coherent_ood|coherent_2deg_boundary,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap2_snr10_45k,1.6961517266395254,0.006860880800406448,2.0,2.0,1.9999999999999964,2.0000000000000027
A,Model A,SS(3/3) -> LRMC -> SubspaceNet(2x2),SS(3/3) -> LRMC virtual ULA,2x2,none,from scratch,phase7j_modela_coh_g2_s15,esprit,coherent,2.0,15.0,coherent_ood,coherent_ood|coherent_2deg_boundary,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap2_snr15_45k,1.6399414971655664,0.006608196033016106,2.0,2.0,1.9999999999999964,2.0000000000000027
A,Model A,SS(3/3) -> LRMC -> SubspaceNet(2x2),SS(3/3) -> LRMC virtual ULA,2x2,none,from scratch,phase7j_modela_coh_g3_s1,esprit,coherent,3.0,1.0,coherent_ood,coherent_ood,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap3_snr1_45k,1.1481339124468657,0.0067388841450705915,3.0,3.0,2.9999999999999964,3.0000000000000027
A,Model A,SS(3/3) -> LRMC -> SubspaceNet(2x2),SS(3/3) -> LRMC virtual ULA,2x2,none,from scratch,phase7j_modela_coh_g3_s5,esprit,coherent,3.0,5.0,coherent_ood,coherent_ood,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap3_snr5_45k,1.0140815510521959,0.0067545140226591485,3.0,3.0,2.9999999999999964,3.0000000000000027
A,Model A,SS(3/3) -> LRMC -> SubspaceNet(2x2),SS(3/3) -> LRMC virtual ULA,2x2,none,from scratch,phase7j_modela_coh_g3_s10,esprit,coherent,3.0,10.0,coherent_ood,coherent_ood,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap3_snr10_45k,1.009934523134364,0.00684528209997936,3.0,3.0,2.9999999999999964,3.0000000000000027
A,Model A,SS(3/3) -> LRMC -> SubspaceNet(2x2),SS(3/3) -> LRMC virtual ULA,2x2,none,from scratch,phase7j_modela_coh_g3_s15,esprit,coherent,3.0,15.0,coherent_ood,coherent_ood,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap3_snr15_45k,0.9864659000015994,0.00678460796636581,3.0,3.0,2.9999999999999964,3.0000000000000027
A,Model A,SS(3/3) -> LRMC -> SubspaceNet(2x2),SS(3/3) -> LRMC virtual ULA,2x2,none,from scratch,phase7j_modela_coh_g4_s1,esprit,coherent,4.0,1.0,coherent_ood,coherent_ood,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap4_snr1_45k,0.7954188033338729,0.006829501100046198,4.0,4.0,3.9999999999999982,4.0000000000000036
A,Model A,SS(3/3) -> LRMC -> SubspaceNet(2x2),SS(3/3) -> LRMC virtual ULA,2x2,none,from scratch,phase7j_modela_coh_g4_s5,esprit,coherent,4.0,5.0,coherent_ood,coherent_ood,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap4_snr5_45k,0.6998620422161272,0.006665553799914455,4.0,4.0,3.9999999999999982,4.0000000000000036
A,Model A,SS(3/3) -> LRMC -> SubspaceNet(2x2),SS(3/3) -> LRMC virtual ULA,2x2,none,from scratch,phase7j_modela_coh_g4_s10,esprit,coherent,4.0,10.0,coherent_ood,coherent_ood,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap4_snr10_45k,0.7004384151622159,0.006724069200313857,4.0,4.0,3.9999999999999982,4.0000000000000036
A,Model A,SS(3/3) -> LRMC -> SubspaceNet(2x2),SS(3/3) -> LRMC virtual ULA,2x2,none,from scratch,phase7j_modela_coh_g4_s15,esprit,coherent,4.0,15.0,coherent_ood,coherent_ood,loaded,D:\workspace1\SubspaceNet\data\datasets\phase6_groupb_1p9_coherent_gap4_snr15_45k,0.7147653388033408,0.006663017366986929,4.0,4.0,3.9999999999999982,4.0000000000000036
